Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [euro/kWh],Marginal emission factor [kg CO2eq/kWh]
2018-07-09 00:00:00,2018-07-09 00:15:00,0.32368,0.0,0.07107000000000001,0.517540007
2018-07-09 00:15:00,2018-07-09 00:30:00,0.30296,0.0,0.07107000000000001,0.517540007
2018-07-09 00:30:00,2018-07-09 00:45:00,0.2842,0.0,0.07107000000000001,0.517540007
2018-07-09 00:45:00,2018-07-09 01:00:00,0.26992,0.0,0.07107000000000001,0.517540007
2018-07-09 01:00:00,2018-07-09 01:15:00,0.25928,0.0,0.04908,0.38580255
2018-07-09 01:15:00,2018-07-09 01:30:00,0.24948,0.0,0.04908,0.38580255
2018-07-09 01:30:00,2018-07-09 01:45:00,0.2401,0.0,0.04908,0.38580255
2018-07-09 01:45:00,2018-07-09 02:00:00,0.2303,0.0,0.04908,0.38580255
2018-07-09 02:00:00,2018-07-09 02:15:00,0.2226,0.0,0.04544,0.359646445
2018-07-09 02:15:00,2018-07-09 02:30:00,0.2156,0.0,0.04544,0.359646445
2018-07-09 02:30:00,2018-07-09 02:45:00,0.2114,0.0,0.04544,0.359646445
2018-07-09 02:45:00,2018-07-09 03:00:00,0.20804,0.0,0.04544,0.359646445
2018-07-09 03:00:00,2018-07-09 03:15:00,0.20608,0.0,0.0427,0.813266583
2018-07-09 03:15:00,2018-07-09 03:30:00,0.20356,0.0,0.0427,0.813266583
2018-07-09 03:30:00,2018-07-09 03:45:00,0.2009,0.0,0.0427,0.813266583
2018-07-09 03:45:00,2018-07-09 04:00:00,0.19796,0.0,0.0427,0.813266583
2018-07-09 04:00:00,2018-07-09 04:15:00,0.19628,0.0,0.0432,0.813266583
2018-07-09 04:15:00,2018-07-09 04:30:00,0.1967,0.0,0.0432,0.813266583
2018-07-09 04:30:00,2018-07-09 04:45:00,0.19768,0.0,0.0432,0.813266583
2018-07-09 04:45:00,2018-07-09 05:00:00,0.19852,0.0,0.0432,0.813266583
2018-07-09 05:00:00,2018-07-09 05:15:00,0.1988,0.0,0.0432,0.813266583
2018-07-09 05:15:00,2018-07-09 05:30:00,0.2002,0.0,0.0432,0.813266583
2018-07-09 05:30:00,2018-07-09 05:45:00,0.2037,0.0,0.0432,0.813266583
2018-07-09 05:45:00,2018-07-09 06:00:00,0.21014000000000002,0.0013799533799533801,0.0432,0.813266583
2018-07-09 06:00:00,2018-07-09 06:15:00,0.21882,0.009659673659673658,0.05014,0.955588235
2018-07-09 06:15:00,2018-07-09 06:30:00,0.22862,0.01805314685314685,0.05014,0.955588235
2018-07-09 06:30:00,2018-07-09 06:45:00,0.23898000000000005,0.027137529137529138,0.05014,0.955588235
2018-07-09 06:45:00,2018-07-09 07:00:00,0.25158,0.046494172494172495,0.05014,0.955588235
2018-07-09 07:00:00,2018-07-09 07:15:00,0.26502,0.05635897435897436,0.053520000000000005,0.416061574
2018-07-09 07:15:00,2018-07-09 07:30:00,0.27831999999999996,0.05854358974358975,0.053520000000000005,0.416061574
2018-07-09 07:30:00,2018-07-09 07:45:00,0.29036,0.0985995337995338,0.053520000000000005,0.416061574
2018-07-09 07:45:00,2018-07-09 08:00:00,0.30114,0.14306946386946387,0.053520000000000005,0.416061574
2018-07-09 08:00:00,2018-07-09 08:15:00,0.31122,0.1959552447552448,0.05471,0.416061574
2018-07-09 08:15:00,2018-07-09 08:30:00,0.3213,0.20606060606060608,0.05471,0.416061574
2018-07-09 08:30:00,2018-07-09 08:45:00,0.33320000000000005,0.2118517482517482,0.05471,0.416061574
2018-07-09 08:45:00,2018-07-09 09:00:00,0.34692,0.28564195804195797,0.05471,0.416061574
2018-07-09 09:00:00,2018-07-09 09:15:00,0.36091999999999996,0.24358414918414914,0.0599,0.47153645
2018-07-09 09:15:00,2018-07-09 09:30:00,0.37338000000000005,0.3757128205128205,0.0599,0.47153645
2018-07-09 09:30:00,2018-07-09 09:45:00,0.38458000000000003,0.33719999999999994,0.0599,0.47153645
2018-07-09 09:45:00,2018-07-09 10:00:00,0.39368000000000003,0.3379132867132867,0.0599,0.47153645
2018-07-09 10:00:00,2018-07-09 10:15:00,0.40012,0.4786871794871794,0.05934,0.47153645
2018-07-09 10:15:00,2018-07-09 10:30:00,0.3997,0.4013165501165501,0.05934,0.47153645
2018-07-09 10:30:00,2018-07-09 10:45:00,0.39536,0.5117435897435897,0.05934,0.47153645
2018-07-09 10:45:00,2018-07-09 11:00:00,0.38864,0.5145286713286713,0.05934,0.47153645
2018-07-09 11:00:00,2018-07-09 11:15:00,0.3877999999999999,0.4107766899766899,0.05896000000000001,0.47153645
2018-07-09 11:15:00,2018-07-09 11:30:00,0.39018,0.5366657342657343,0.05896000000000001,0.47153645
2018-07-09 11:30:00,2018-07-09 11:45:00,0.39424,0.6313156177156177,0.05896000000000001,0.47153645
2018-07-09 11:45:00,2018-07-09 12:00:00,0.39522,0.5684018648018648,0.05896000000000001,0.47153645
2018-07-09 12:00:00,2018-07-09 12:15:00,0.39424,0.4954013986013986,0.05653,0.47153645
2018-07-09 12:15:00,2018-07-09 12:30:00,0.39354,0.4863664335664336,0.05653,0.47153645
2018-07-09 12:30:00,2018-07-09 12:45:00,0.39368000000000003,0.5542806526806526,0.05653,0.47153645
2018-07-09 12:45:00,2018-07-09 13:00:00,0.39466,0.6504717948717949,0.05653,0.47153645
2018-07-09 13:00:00,2018-07-09 13:15:00,0.39648,0.6661538461538462,0.05889,0.47153645
2018-07-09 13:15:00,2018-07-09 13:30:00,0.39816,0.4952680652680653,0.05889,0.47153645
2018-07-09 13:30:00,2018-07-09 13:45:00,0.40012,0.2539030303030303,0.05889,0.47153645
2018-07-09 13:45:00,2018-07-09 14:00:00,0.39872,0.2344027972027972,0.05889,0.47153645
2018-07-09 14:00:00,2018-07-09 14:15:00,0.39522,0.2702965034965035,0.0572,0.47153645
2018-07-09 14:15:00,2018-07-09 14:30:00,0.39144,0.3108456876456876,0.0572,0.47153645
2018-07-09 14:30:00,2018-07-09 14:45:00,0.39116,0.3743962703962703,0.0572,0.47153645
2018-07-09 14:45:00,2018-07-09 15:00:00,0.3913,0.10453426573426572,0.0572,0.47153645
2018-07-09 15:00:00,2018-07-09 15:15:00,0.3899,0.06367832167832167,0.05239,0.416061574
2018-07-09 15:15:00,2018-07-09 15:30:00,0.3857,0.10115431235431237,0.05239,0.416061574
2018-07-09 15:30:00,2018-07-09 15:45:00,0.38206,0.3342358974358974,0.05239,0.416061574
2018-07-09 15:45:00,2018-07-09 16:00:00,0.38136,0.4844027972027972,0.05239,0.416061574
2018-07-09 16:00:00,2018-07-09 16:15:00,0.38374,0.25263869463869465,0.05242,0.416061574
2018-07-09 16:15:00,2018-07-09 16:30:00,0.39032,0.33504335664335666,0.05242,0.416061574
2018-07-09 16:30:00,2018-07-09 16:45:00,0.3983,0.1757361305361305,0.05242,0.416061574
2018-07-09 16:45:00,2018-07-09 17:00:00,0.40754,0.20374731934731932,0.05242,0.416061574
2018-07-09 17:00:00,2018-07-09 17:15:00,0.41622,0.17730629370629372,0.05258,0.416061574
2018-07-09 17:15:00,2018-07-09 17:30:00,0.42391999999999996,0.25164102564102564,0.05258,0.416061574
2018-07-09 17:30:00,2018-07-09 17:45:00,0.43008,0.21923543123543124,0.05258,0.416061574
2018-07-09 17:45:00,2018-07-09 18:00:00,0.43246,0.17472913752913752,0.05258,0.416061574
2018-07-09 18:00:00,2018-07-09 18:15:00,0.4319,0.1249025641025641,0.053,0.416061574
2018-07-09 18:15:00,2018-07-09 18:30:00,0.42938,0.04804195804195805,0.053,0.416061574
2018-07-09 18:30:00,2018-07-09 18:45:00,0.4263,0.04303310023310023,0.053,0.416061574
2018-07-09 18:45:00,2018-07-09 19:00:00,0.42462,0.09546666666666666,0.053,0.416061574
2018-07-09 19:00:00,2018-07-09 19:15:00,0.42308,0.07385641025641025,0.06022,0.47153645
2018-07-09 19:15:00,2018-07-09 19:30:00,0.42294,0.049814452214452215,0.06022,0.47153645
2018-07-09 19:30:00,2018-07-09 19:45:00,0.4207,0.08456783216783216,0.06022,0.47153645
