Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [euro/kWh],Marginal emission factor [kg CO2eq/kWh]
2018-07-15 00:00:00,2018-07-15 00:15:00,0.34664,0.0,0.04982,0.955588235
2018-07-15 00:15:00,2018-07-15 00:30:00,0.32732,0.0,0.04982,0.955588235
2018-07-15 00:30:00,2018-07-15 00:45:00,0.30898000000000003,0.0,0.04982,0.955588235
2018-07-15 00:45:00,2018-07-15 01:00:00,0.29246,0.0,0.04982,0.955588235
2018-07-15 01:00:00,2018-07-15 01:15:00,0.27944,0.0,0.04764,0.38580255
2018-07-15 01:15:00,2018-07-15 01:30:00,0.26824000000000003,0.0,0.04764,0.38580255
2018-07-15 01:30:00,2018-07-15 01:45:00,0.2597,0.0,0.04764,0.38580255
2018-07-15 01:45:00,2018-07-15 02:00:00,0.25116,0.0,0.04764,0.38580255
2018-07-15 02:00:00,2018-07-15 02:15:00,0.24248000000000003,0.0,0.04501,0.365847246
2018-07-15 02:15:00,2018-07-15 02:30:00,0.23310000000000006,0.0,0.04501,0.365847246
2018-07-15 02:30:00,2018-07-15 02:45:00,0.224,0.0,0.04501,0.365847246
2018-07-15 02:45:00,2018-07-15 03:00:00,0.21728000000000003,0.0,0.04501,0.365847246
2018-07-15 03:00:00,2018-07-15 03:15:00,0.21126,0.0,0.04241,0.813266583
2018-07-15 03:15:00,2018-07-15 03:30:00,0.20664000000000002,0.0,0.04241,0.813266583
2018-07-15 03:30:00,2018-07-15 03:45:00,0.20118,0.0,0.04241,0.813266583
2018-07-15 03:45:00,2018-07-15 04:00:00,0.19698,0.0,0.04241,0.813266583
2018-07-15 04:00:00,2018-07-15 04:15:00,0.19334,0.0,0.04229,0.813266583
2018-07-15 04:15:00,2018-07-15 04:30:00,0.19138,0.0,0.04229,0.813266583
2018-07-15 04:30:00,2018-07-15 04:45:00,0.19012,0.0,0.04229,0.813266583
2018-07-15 04:45:00,2018-07-15 05:00:00,0.18872,0.0,0.04229,0.813266583
2018-07-15 05:00:00,2018-07-15 05:15:00,0.18746,0.0,0.0424,0.813266583
2018-07-15 05:15:00,2018-07-15 05:30:00,0.18606,0.0,0.0424,0.813266583
2018-07-15 05:30:00,2018-07-15 05:45:00,0.18508,0.0,0.0424,0.813266583
2018-07-15 05:45:00,2018-07-15 06:00:00,0.18424000000000001,4.195804195804195e-05,0.0424,0.813266583
2018-07-15 06:00:00,2018-07-15 06:15:00,0.1834,0.0055198135198135205,0.04149,0.813266583
2018-07-15 06:15:00,2018-07-15 06:30:00,0.18284,0.014096037296037298,0.04149,0.813266583
2018-07-15 06:30:00,2018-07-15 06:45:00,0.18256,0.024591142191142192,0.04149,0.813266583
2018-07-15 06:45:00,2018-07-15 07:00:00,0.1834,0.04311608391608392,0.04149,0.813266583
2018-07-15 07:00:00,2018-07-15 07:15:00,0.18634,0.08036829836829835,0.04224,0.813266583
2018-07-15 07:15:00,2018-07-15 07:30:00,0.19222,0.1220111888111888,0.04224,0.813266583
2018-07-15 07:30:00,2018-07-15 07:45:00,0.20202,0.1600214452214452,0.04224,0.813266583
2018-07-15 07:45:00,2018-07-15 08:00:00,0.21448,0.20185547785547786,0.04224,0.813266583
2018-07-15 08:00:00,2018-07-15 08:15:00,0.22904000000000002,0.2433790209790209,0.04225,0.813266583
2018-07-15 08:15:00,2018-07-15 08:30:00,0.24541999999999997,0.28596643356643353,0.04225,0.813266583
2018-07-15 08:30:00,2018-07-15 08:45:00,0.2639,0.3311011655011655,0.04225,0.813266583
2018-07-15 08:45:00,2018-07-15 09:00:00,0.28462,0.3751888111888112,0.04225,0.813266583
2018-07-15 09:00:00,2018-07-15 09:15:00,0.30562,0.4184270396270396,0.04336,0.830946292
2018-07-15 09:15:00,2018-07-15 09:30:00,0.32802000000000003,0.4602778554778554,0.04336,0.830946292
2018-07-15 09:30:00,2018-07-15 09:45:00,0.3486,0.4981687645687645,0.04336,0.830946292
2018-07-15 09:45:00,2018-07-15 10:00:00,0.3668,0.5374741258741258,0.04336,0.830946292
2018-07-15 10:00:00,2018-07-15 10:15:00,0.37701999999999997,0.5769575757575757,0.04214,0.813266583
2018-07-15 10:15:00,2018-07-15 10:30:00,0.38178,0.6123403263403263,0.04214,0.813266583
2018-07-15 10:30:00,2018-07-15 10:45:00,0.38206,0.6423067599067599,0.04214,0.813266583
2018-07-15 10:45:00,2018-07-15 11:00:00,0.38192,0.669365034965035,0.04214,0.813266583
