Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [euro/kWh],Marginal emission factor [kg CO2eq/kWh]
2018-07-11 00:00:00,2018-07-11 00:15:00,0.3647,0.0,0.0455,0.359646445
2018-07-11 00:15:00,2018-07-11 00:30:00,0.34706000000000004,0.0,0.0455,0.359646445
2018-07-11 00:30:00,2018-07-11 00:45:00,0.32872,0.0,0.0455,0.359646445
2018-07-11 00:45:00,2018-07-11 01:00:00,0.3101,0.0,0.0455,0.359646445
2018-07-11 01:00:00,2018-07-11 01:15:00,0.29231999999999997,0.0,0.04747,0.378913219
2018-07-11 01:15:00,2018-07-11 01:30:00,0.27384000000000003,0.0,0.04747,0.378913219
2018-07-11 01:30:00,2018-07-11 01:45:00,0.25648000000000004,0.0,0.04747,0.378913219
2018-07-11 01:45:00,2018-07-11 02:00:00,0.2422,0.0,0.04747,0.378913219
2018-07-11 02:00:00,2018-07-11 02:15:00,0.23338000000000006,0.0,0.04417,0.830946292
2018-07-11 02:15:00,2018-07-11 02:30:00,0.22735999999999998,0.0,0.04417,0.830946292
2018-07-11 02:30:00,2018-07-11 02:45:00,0.22218000000000002,0.0,0.04417,0.830946292
2018-07-11 02:45:00,2018-07-11 03:00:00,0.21672,0.0,0.04417,0.830946292
2018-07-11 03:00:00,2018-07-11 03:15:00,0.21098000000000003,0.0,0.0439,0.830946292
2018-07-11 03:15:00,2018-07-11 03:30:00,0.20636,0.0,0.0439,0.830946292
2018-07-11 03:30:00,2018-07-11 03:45:00,0.2016,0.0,0.0439,0.830946292
2018-07-11 03:45:00,2018-07-11 04:00:00,0.19852,0.0,0.0439,0.830946292
2018-07-11 04:00:00,2018-07-11 04:15:00,0.19782,0.0,0.04339,0.813266583
2018-07-11 04:15:00,2018-07-11 04:30:00,0.19977999999999999,0.0,0.04339,0.813266583
2018-07-11 04:30:00,2018-07-11 04:45:00,0.20244,0.0,0.04339,0.813266583
2018-07-11 04:45:00,2018-07-11 05:00:00,0.20356,0.0,0.04339,0.813266583
2018-07-11 05:00:00,2018-07-11 05:15:00,0.2037,0.0,0.0438,0.813266583
2018-07-11 05:15:00,2018-07-11 05:30:00,0.20384000000000002,0.0,0.0438,0.813266583
2018-07-11 05:30:00,2018-07-11 05:45:00,0.20551999999999998,0.0,0.0438,0.813266583
2018-07-11 05:45:00,2018-07-11 06:00:00,0.2093,4.195804195804195e-05,0.0438,0.813266583
2018-07-11 06:00:00,2018-07-11 06:15:00,0.21476,0.005779020979020979,0.05144,0.40806039
2018-07-11 06:15:00,2018-07-11 06:30:00,0.2205,0.019512354312354308,0.05144,0.40806039
2018-07-11 06:30:00,2018-07-11 06:45:00,0.22791999999999998,0.03281678321678321,0.05144,0.40806039
2018-07-11 06:45:00,2018-07-11 07:00:00,0.23968,0.05116829836829837,0.05144,0.40806039
2018-07-11 07:00:00,2018-07-11 07:15:00,0.25508000000000003,0.09237109557109556,0.05699,0.47153645
2018-07-11 07:15:00,2018-07-11 07:30:00,0.2695,0.13285128205128205,0.05699,0.47153645
2018-07-11 07:30:00,2018-07-11 07:45:00,0.27972,0.1711058275058275,0.05699,0.47153645
2018-07-11 07:45:00,2018-07-11 08:00:00,0.28896,0.2110955710955711,0.05699,0.47153645
2018-07-11 08:00:00,2018-07-11 08:15:00,0.30072,0.2522433566433566,0.05751000000000001,0.47153645
2018-07-11 08:15:00,2018-07-11 08:30:00,0.31695999999999996,0.2944158508158508,0.05751000000000001,0.47153645
2018-07-11 08:30:00,2018-07-11 08:45:00,0.33431999999999995,0.33703030303030296,0.05751000000000001,0.47153645
2018-07-11 08:45:00,2018-07-11 09:00:00,0.35168,0.3831794871794872,0.05751000000000001,0.47153645
2018-07-11 09:00:00,2018-07-11 09:15:00,0.36638000000000004,0.4325426573426573,0.05775,0.47153645
2018-07-11 09:15:00,2018-07-11 09:30:00,0.3787,0.4713818181818182,0.05775,0.47153645
2018-07-11 09:30:00,2018-07-11 09:45:00,0.38808000000000004,0.5003188811188811,0.05775,0.47153645
2018-07-11 09:45:00,2018-07-11 10:00:00,0.39466,0.3575337995337995,0.05775,0.47153645
2018-07-11 10:00:00,2018-07-11 10:15:00,0.39606,0.5173967365967366,0.05694,0.47153645
2018-07-11 10:15:00,2018-07-11 10:30:00,0.39158,0.34125967365967363,0.05694,0.47153645
2018-07-11 10:30:00,2018-07-11 10:45:00,0.38276,0.3367505827505827,0.05694,0.47153645
2018-07-11 10:45:00,2018-07-11 11:00:00,0.37492,0.3485874125874125,0.05694,0.47153645
2018-07-11 11:00:00,2018-07-11 11:15:00,0.37184,0.3883459207459207,0.05669,0.47153645
2018-07-11 11:15:00,2018-07-11 11:30:00,0.3731,0.5217706293706293,0.05669,0.47153645
2018-07-11 11:30:00,2018-07-11 11:45:00,0.3773,0.5717715617715617,0.05669,0.47153645
2018-07-11 11:45:00,2018-07-11 12:00:00,0.37898000000000004,0.4732130536130536,0.05669,0.47153645
2018-07-11 12:00:00,2018-07-11 12:15:00,0.37716,0.3899365967365967,0.05599,0.47153645
2018-07-11 12:15:00,2018-07-11 12:30:00,0.37422,0.23325967365967365,0.05599,0.47153645
2018-07-11 12:30:00,2018-07-11 12:45:00,0.3752,0.3221594405594405,0.05599,0.47153645
2018-07-11 12:45:00,2018-07-11 13:00:00,0.38024,0.3097445221445221,0.05599,0.47153645
2018-07-11 13:00:00,2018-07-11 13:15:00,0.38514,0.5349482517482517,0.05499,0.416061574
2018-07-11 13:15:00,2018-07-11 13:30:00,0.38696,0.5568848484848484,0.05499,0.416061574
2018-07-11 13:30:00,2018-07-11 13:45:00,0.38584,0.8005044289044291,0.05499,0.416061574
2018-07-11 13:45:00,2018-07-11 14:00:00,0.38332,0.5128037296037296,0.05499,0.416061574
2018-07-11 14:00:00,2018-07-11 14:15:00,0.38038,0.7135393939393939,0.05367,0.416061574
2018-07-11 14:15:00,2018-07-11 14:30:00,0.37758,0.8506759906759906,0.05367,0.416061574
2018-07-11 14:30:00,2018-07-11 14:45:00,0.3752,0.5809613053613054,0.05367,0.416061574
2018-07-11 14:45:00,2018-07-11 15:00:00,0.37212,0.2578713286713287,0.05367,0.416061574
2018-07-11 15:00:00,2018-07-11 15:15:00,0.36764,0.1951589743589743,0.05238,0.416061574
2018-07-11 15:15:00,2018-07-11 15:30:00,0.36288000000000004,0.3747039627039627,0.05238,0.416061574
2018-07-11 15:30:00,2018-07-11 15:45:00,0.36036,0.4900484848484848,0.05238,0.416061574
2018-07-11 15:45:00,2018-07-11 16:00:00,0.36064,0.3266032634032633,0.05238,0.416061574
2018-07-11 16:00:00,2018-07-11 16:15:00,0.36441999999999997,0.3831076923076923,0.052660000000000005,0.416061574
2018-07-11 16:15:00,2018-07-11 16:30:00,0.37156,0.7239878787878788,0.052660000000000005,0.416061574
2018-07-11 16:30:00,2018-07-11 16:45:00,0.38261999999999996,0.6985585081585081,0.052660000000000005,0.416061574
2018-07-11 16:45:00,2018-07-11 17:00:00,0.39452,0.4458125874125874,0.052660000000000005,0.416061574
2018-07-11 17:00:00,2018-07-11 17:15:00,0.40656,0.6536913752913752,0.05523,0.416061574
2018-07-11 17:15:00,2018-07-11 17:30:00,0.41566000000000003,0.3494470862470862,0.05523,0.416061574
2018-07-11 17:30:00,2018-07-11 17:45:00,0.42223999999999995,0.3337473193473193,0.05523,0.416061574
2018-07-11 17:45:00,2018-07-11 18:00:00,0.4249,0.27475897435897434,0.05523,0.416061574
2018-07-11 18:00:00,2018-07-11 18:15:00,0.42406000000000005,0.2617296037296037,0.05691,0.47153645
2018-07-11 18:15:00,2018-07-11 18:30:00,0.4228,0.3339310023310023,0.05691,0.47153645
2018-07-11 18:30:00,2018-07-11 18:45:00,0.41972,0.33977435897435904,0.05691,0.47153645
2018-07-11 18:45:00,2018-07-11 19:00:00,0.4172,0.2727039627039627,0.05691,0.47153645
2018-07-11 19:00:00,2018-07-11 19:15:00,0.41286000000000006,0.15165314685314685,0.05777,0.47153645
2018-07-11 19:15:00,2018-07-11 19:30:00,0.41076,0.1833268065268065,0.05777,0.47153645
2018-07-11 19:30:00,2018-07-11 19:45:00,0.40978000000000003,0.10068065268065267,0.05777,0.47153645
2018-07-11 19:45:00,2018-07-11 20:00:00,0.4074,0.1329874125874126,0.05777,0.47153645
2018-07-11 20:00:00,2018-07-11 20:15:00,0.40208,0.14821072261072255,0.05685,0.47153645
2018-07-11 20:15:00,2018-07-11 20:30:00,0.39368000000000003,0.1132065268065268,0.05685,0.47153645
2018-07-11 20:30:00,2018-07-11 20:45:00,0.38738,0.1094153846153846,0.05685,0.47153645
2018-07-11 20:45:00,2018-07-11 21:00:00,0.38458000000000003,0.06339487179487177,0.05685,0.47153645
2018-07-11 21:00:00,2018-07-11 21:15:00,0.3829,0.031959906759906766,0.05554,0.416061574
2018-07-11 21:15:00,2018-07-11 21:30:00,0.3822,0.02213333333333333,0.05554,0.416061574
2018-07-11 21:30:00,2018-07-11 21:45:00,0.38178,0.015107692307692306,0.05554,0.416061574
2018-07-11 21:45:00,2018-07-11 22:00:00,0.38584,0.00778088578088578,0.05554,0.416061574
2018-07-11 22:00:00,2018-07-11 22:15:00,0.39298,0.0017156177156177155,0.05565,0.416061574
2018-07-11 22:15:00,2018-07-11 22:30:00,0.4011,0.0,0.05565,0.416061574
2018-07-11 22:30:00,2018-07-11 22:45:00,0.40768000000000004,0.0,0.05565,0.416061574
2018-07-11 22:45:00,2018-07-11 23:00:00,0.4116,0.0,0.05565,0.416061574
2018-07-11 23:00:00,2018-07-11 23:15:00,0.41244,0.0,0.05158,0.40806039
2018-07-11 23:15:00,2018-07-11 23:30:00,0.4074,0.0,0.05158,0.40806039
2018-07-11 23:30:00,2018-07-11 23:45:00,0.3955,0.0,0.05158,0.40806039
2018-07-11 23:45:00,2018-07-12 00:00:00,0.37688,0.0,0.05158,0.40806039
2018-07-12 00:00:00,2018-07-12 00:15:00,0.35672,0.0,0.04877,0.38580255
2018-07-12 00:15:00,2018-07-12 00:30:00,0.33642,0.0,0.04877,0.38580255
2018-07-12 00:30:00,2018-07-12 00:45:00,0.31976000000000004,0.0,0.04877,0.38580255
2018-07-12 00:45:00,2018-07-12 01:00:00,0.30254000000000003,0.0,0.04877,0.38580255
2018-07-12 01:00:00,2018-07-12 01:15:00,0.28574,0.0,0.0461,0.378913219
2018-07-12 01:15:00,2018-07-12 01:30:00,0.2688,0.0,0.0461,0.378913219
2018-07-12 01:30:00,2018-07-12 01:45:00,0.2541,0.0,0.0461,0.378913219
2018-07-12 01:45:00,2018-07-12 02:00:00,0.24191999999999997,0.0,0.0461,0.378913219
2018-07-12 02:00:00,2018-07-12 02:15:00,0.23142,0.0,0.04751,0.38580255
2018-07-12 02:15:00,2018-07-12 02:30:00,0.22274,0.0,0.04751,0.38580255
2018-07-12 02:30:00,2018-07-12 02:45:00,0.21574000000000002,0.0,0.04751,0.38580255
2018-07-12 02:45:00,2018-07-12 03:00:00,0.21,0.0,0.04751,0.38580255
2018-07-12 03:00:00,2018-07-12 03:15:00,0.20565999999999998,0.0,0.04502,0.365847246
2018-07-12 03:15:00,2018-07-12 03:30:00,0.2016,0.0,0.04502,0.365847246
2018-07-12 03:30:00,2018-07-12 03:45:00,0.19852,0.0,0.04502,0.365847246
2018-07-12 03:45:00,2018-07-12 04:00:00,0.1967,0.0,0.04502,0.365847246
2018-07-12 04:00:00,2018-07-12 04:15:00,0.19628,0.0,0.04443,0.359646445
2018-07-12 04:15:00,2018-07-12 04:30:00,0.19628,0.0,0.04443,0.359646445
2018-07-12 04:30:00,2018-07-12 04:45:00,0.196,0.0,0.04443,0.359646445
2018-07-12 04:45:00,2018-07-12 05:00:00,0.19572,0.0,0.04443,0.359646445
2018-07-12 05:00:00,2018-07-12 05:15:00,0.1967,0.0,0.04449,0.361484502
2018-07-12 05:15:00,2018-07-12 05:30:00,0.19908,0.0,0.04449,0.361484502
2018-07-12 05:30:00,2018-07-12 05:45:00,0.20356,0.0,0.04449,0.361484502
2018-07-12 05:45:00,2018-07-12 06:00:00,0.2086,0.0010368298368298367,0.04449,0.361484502
2018-07-12 06:00:00,2018-07-12 06:15:00,0.21336,0.009869463869463871,0.05105,0.416061574
2018-07-12 06:15:00,2018-07-12 06:30:00,0.21784,0.021716550116550118,0.05105,0.416061574
2018-07-12 06:30:00,2018-07-12 06:45:00,0.22568,0.03658834498834498,0.05105,0.416061574
2018-07-12 06:45:00,2018-07-12 07:00:00,0.23842,0.05313566433566433,0.05105,0.416061574
2018-07-12 07:00:00,2018-07-12 07:15:00,0.2548,0.0700130536130536,0.05794,0.47153645
2018-07-12 07:15:00,2018-07-12 07:30:00,0.2695,0.05871888111888113,0.05794,0.47153645
2018-07-12 07:30:00,2018-07-12 07:45:00,0.28098,0.08728111888111888,0.05794,0.47153645
2018-07-12 07:45:00,2018-07-12 08:00:00,0.28952,0.10953566433566432,0.05794,0.47153645
2018-07-12 08:00:00,2018-07-12 08:15:00,0.29848,0.11110303030303027,0.0589,0.47153645
2018-07-12 08:15:00,2018-07-12 08:30:00,0.3108,0.11996270396270395,0.0589,0.47153645
2018-07-12 08:30:00,2018-07-12 08:45:00,0.32718,0.13601864801864802,0.0589,0.47153645
2018-07-12 08:45:00,2018-07-12 09:00:00,0.34454,0.18934638694638686,0.0589,0.47153645
2018-07-12 09:00:00,2018-07-12 09:15:00,0.35924,0.2538759906759907,0.056970000000000014,0.47153645
2018-07-12 09:15:00,2018-07-12 09:30:00,0.36974,0.3675599067599067,0.056970000000000014,0.47153645
2018-07-12 09:30:00,2018-07-12 09:45:00,0.37562,0.26758414918414913,0.056970000000000014,0.47153645
2018-07-12 09:45:00,2018-07-12 10:00:00,0.37688,0.2346974358974359,0.056970000000000014,0.47153645
2018-07-12 10:00:00,2018-07-12 10:15:00,0.3759,0.27464801864801863,0.05831,0.47153645
2018-07-12 10:15:00,2018-07-12 10:30:00,0.37394,0.3020578088578088,0.05831,0.47153645
2018-07-12 10:30:00,2018-07-12 10:45:00,0.37408,0.4246041958041958,0.05831,0.47153645
2018-07-12 10:45:00,2018-07-12 11:00:00,0.37338000000000005,0.6231030303030304,0.05831,0.47153645
2018-07-12 11:00:00,2018-07-12 11:15:00,0.37268,0.684211655011655,0.0583,0.47153645
2018-07-12 11:15:00,2018-07-12 11:30:00,0.37058,0.7146331002331002,0.0583,0.47153645
2018-07-12 11:30:00,2018-07-12 11:45:00,0.37058,0.752258275058275,0.0583,0.47153645
2018-07-12 11:45:00,2018-07-12 12:00:00,0.37226,0.6035655011655011,0.0583,0.47153645
2018-07-12 12:00:00,2018-07-12 12:15:00,0.3752,0.7472951048951049,0.05651000000000001,0.47153645
2018-07-12 12:15:00,2018-07-12 12:30:00,0.37786,0.7308354312354312,0.05651000000000001,0.47153645
2018-07-12 12:30:00,2018-07-12 12:45:00,0.37968,0.8021566433566433,0.05651000000000001,0.47153645
2018-07-12 12:45:00,2018-07-12 13:00:00,0.38136,0.7107039627039627,0.05651000000000001,0.47153645
2018-07-12 13:00:00,2018-07-12 13:15:00,0.3829,0.8029314685314685,0.05492,0.47153645
2018-07-12 13:15:00,2018-07-12 13:30:00,0.38444,0.8861827505827505,0.05492,0.47153645
2018-07-12 13:30:00,2018-07-12 13:45:00,0.38668,0.7164671328671327,0.05492,0.47153645
2018-07-12 13:45:00,2018-07-12 14:00:00,0.38738,0.8935254079254079,0.05492,0.47153645
2018-07-12 14:00:00,2018-07-12 14:15:00,0.38738,0.5781631701631702,0.05393,0.416061574
2018-07-12 14:15:00,2018-07-12 14:30:00,0.38598000000000005,0.7055235431235432,0.05393,0.416061574
2018-07-12 14:30:00,2018-07-12 14:45:00,0.38668,0.7625547785547785,0.05393,0.416061574
2018-07-12 14:45:00,2018-07-12 15:00:00,0.3857,0.7721379953379954,0.05393,0.416061574
2018-07-12 15:00:00,2018-07-12 15:15:00,0.38248000000000004,0.8460512820512821,0.05335,0.416061574
2018-07-12 15:15:00,2018-07-12 15:30:00,0.37674,0.8056270396270395,0.05335,0.416061574
2018-07-12 15:30:00,2018-07-12 15:45:00,0.3724000000000001,0.6606023310023309,0.05335,0.416061574
2018-07-12 15:45:00,2018-07-12 16:00:00,0.36932,0.7862321678321679,0.05335,0.416061574
2018-07-12 16:00:00,2018-07-12 16:15:00,0.36806,0.7385771561771561,0.05346,0.416061574
2018-07-12 16:15:00,2018-07-12 16:30:00,0.3689,0.7206620046620047,0.05346,0.416061574
2018-07-12 16:30:00,2018-07-12 16:45:00,0.37506,0.6837603729603728,0.05346,0.416061574
2018-07-12 16:45:00,2018-07-12 17:00:00,0.385,0.4531589743589744,0.05346,0.416061574
2018-07-12 17:00:00,2018-07-12 17:15:00,0.3962000000000001,0.4758405594405594,0.05544,0.47153645
2018-07-12 17:15:00,2018-07-12 17:30:00,0.40404,0.5931477855477855,0.05544,0.47153645
2018-07-12 17:30:00,2018-07-12 17:45:00,0.40614,0.5524372960372961,0.05544,0.47153645
2018-07-12 17:45:00,2018-07-12 18:00:00,0.40586,0.5090135198135198,0.05544,0.47153645
2018-07-12 18:00:00,2018-07-12 18:15:00,0.40264,0.4692037296037296,0.05632,0.47153645
2018-07-12 18:15:00,2018-07-12 18:30:00,0.4011,0.4331757575757576,0.05632,0.47153645
2018-07-12 18:30:00,2018-07-12 18:45:00,0.39816,0.39296876456876456,0.05632,0.47153645
2018-07-12 18:45:00,2018-07-12 19:00:00,0.39746,0.3481575757575757,0.05632,0.47153645
2018-07-12 19:00:00,2018-07-12 19:15:00,0.39592,0.3084615384615384,0.05864,0.47153645
2018-07-12 19:15:00,2018-07-12 19:30:00,0.3955,0.2654946386946387,0.05864,0.47153645
2018-07-12 19:30:00,2018-07-12 19:45:00,0.39536,0.2232018648018648,0.05864,0.47153645
2018-07-12 19:45:00,2018-07-12 20:00:00,0.399,0.18447645687645686,0.05864,0.47153645
2018-07-12 20:00:00,2018-07-12 20:15:00,0.40152,0.14824708624708624,0.05707,0.47153645
2018-07-12 20:15:00,2018-07-12 20:30:00,0.40138,0.1161184149184149,0.05707,0.47153645
2018-07-12 20:30:00,2018-07-12 20:45:00,0.39578,0.08583962703962704,0.05707,0.47153645
2018-07-12 20:45:00,2018-07-12 21:00:00,0.39018,0.06004941724941724,0.05707,0.47153645
2018-07-12 21:00:00,2018-07-12 21:15:00,0.38611999999999996,0.041677389277389267,0.05592,0.47153645
2018-07-12 21:15:00,2018-07-12 21:30:00,0.38416,0.028128671328671327,0.05592,0.47153645
2018-07-12 21:30:00,2018-07-12 21:45:00,0.3822,0.016731934731934732,0.05592,0.47153645
2018-07-12 21:45:00,2018-07-12 22:00:00,0.38178,0.008775757575757577,0.05592,0.47153645
2018-07-12 22:00:00,2018-07-12 22:15:00,0.3843,0.0018414918414918415,0.05485,0.47153645
2018-07-12 22:15:00,2018-07-12 22:30:00,0.39102,0.0,0.05485,0.47153645
2018-07-12 22:30:00,2018-07-12 22:45:00,0.40292,0.0,0.05485,0.47153645
2018-07-12 22:45:00,2018-07-12 23:00:00,0.41622,0.0,0.05485,0.47153645
2018-07-12 23:00:00,2018-07-12 23:15:00,0.42602,0.0,0.05116,0.416061574
2018-07-12 23:15:00,2018-07-12 23:30:00,0.42406000000000005,0.0,0.05116,0.416061574
2018-07-12 23:30:00,2018-07-12 23:45:00,0.41118000000000005,0.0,0.05116,0.416061574
2018-07-12 23:45:00,2018-07-13 00:00:00,0.38934,0.0,0.05116,0.416061574
2018-07-13 00:00:00,2018-07-13 00:15:00,0.36498,0.0,0.04932,0.400361137
2018-07-13 00:15:00,2018-07-13 00:30:00,0.34215999999999996,0.0,0.04932,0.400361137
2018-07-13 00:30:00,2018-07-13 00:45:00,0.32270000000000004,0.0,0.04932,0.400361137
2018-07-13 00:45:00,2018-07-13 01:00:00,0.30674,0.0,0.04932,0.400361137
2018-07-13 01:00:00,2018-07-13 01:15:00,0.29008,0.0,0.043910000000000005,0.830946292
2018-07-13 01:15:00,2018-07-13 01:30:00,0.2737,0.0,0.043910000000000005,0.830946292
2018-07-13 01:30:00,2018-07-13 01:45:00,0.2576,0.0,0.043910000000000005,0.830946292
2018-07-13 01:45:00,2018-07-13 02:00:00,0.24332,0.0,0.043910000000000005,0.830946292
2018-07-13 02:00:00,2018-07-13 02:15:00,0.23226,0.0,0.04314,0.813266583
2018-07-13 02:15:00,2018-07-13 02:30:00,0.22371999999999997,0.0,0.04314,0.813266583
2018-07-13 02:30:00,2018-07-13 02:45:00,0.21798,0.0,0.04314,0.813266583
2018-07-13 02:45:00,2018-07-13 03:00:00,0.21224,0.0,0.04314,0.813266583
2018-07-13 03:00:00,2018-07-13 03:15:00,0.2065,0.0,0.043210000000000005,0.813266583
2018-07-13 03:15:00,2018-07-13 03:30:00,0.2009,0.0,0.043210000000000005,0.813266583
2018-07-13 03:30:00,2018-07-13 03:45:00,0.19754000000000002,0.0,0.043210000000000005,0.813266583
2018-07-13 03:45:00,2018-07-13 04:00:00,0.19684000000000001,0.0,0.043210000000000005,0.813266583
2018-07-13 04:00:00,2018-07-13 04:15:00,0.19796,0.0,0.0435,0.830946292
2018-07-13 04:15:00,2018-07-13 04:30:00,0.19838,0.0,0.0435,0.830946292
2018-07-13 04:30:00,2018-07-13 04:45:00,0.19796,0.0,0.0435,0.830946292
2018-07-13 04:45:00,2018-07-13 05:00:00,0.19768,0.0,0.0435,0.830946292
2018-07-13 05:00:00,2018-07-13 05:15:00,0.19936,0.0,0.04417,0.359646445
2018-07-13 05:15:00,2018-07-13 05:30:00,0.2023,0.0,0.04417,0.359646445
2018-07-13 05:30:00,2018-07-13 05:45:00,0.2065,0.0,0.04417,0.359646445
2018-07-13 05:45:00,2018-07-13 06:00:00,0.21111999999999997,0.0012046620046620045,0.04417,0.359646445
2018-07-13 06:00:00,2018-07-13 06:15:00,0.21672,0.01410815850815851,0.05179,0.416061574
2018-07-13 06:15:00,2018-07-13 06:30:00,0.22330000000000005,0.030055944055944056,0.05179,0.416061574
2018-07-13 06:30:00,2018-07-13 06:45:00,0.23226,0.04185174825174825,0.05179,0.416061574
2018-07-13 06:45:00,2018-07-13 07:00:00,0.24388,0.05263682983682984,0.05179,0.416061574
2018-07-13 07:00:00,2018-07-13 07:15:00,0.25801999999999997,0.07338275058275058,0.05769,0.47153645
2018-07-13 07:15:00,2018-07-13 07:30:00,0.27328,0.12985734265734264,0.05769,0.47153645
2018-07-13 07:30:00,2018-07-13 07:45:00,0.2891,0.1929501165501165,0.05769,0.47153645
2018-07-13 07:45:00,2018-07-13 08:00:00,0.30254000000000003,0.1508923076923077,0.05769,0.47153645
2018-07-13 08:00:00,2018-07-13 08:15:00,0.31234,0.13141724941724942,0.05798,0.47153645
2018-07-13 08:15:00,2018-07-13 08:30:00,0.31808000000000003,0.14804848484848485,0.05798,0.47153645
2018-07-13 08:30:00,2018-07-13 08:45:00,0.3255,0.15148251748251748,0.05798,0.47153645
2018-07-13 08:45:00,2018-07-13 09:00:00,0.33740000000000003,0.16262564102564098,0.05798,0.47153645
2018-07-13 09:00:00,2018-07-13 09:15:00,0.35392,0.4932951048951049,0.05653,0.47153645
2018-07-13 09:15:00,2018-07-13 09:30:00,0.37142,0.5372876456876456,0.05653,0.47153645
2018-07-13 09:30:00,2018-07-13 09:45:00,0.38696,0.5738256410256409,0.05653,0.47153645
2018-07-13 09:45:00,2018-07-13 10:00:00,0.39732,0.5134927738927738,0.05653,0.47153645
2018-07-13 10:00:00,2018-07-13 10:15:00,0.39984,0.4873883449883449,0.055,0.47153645
2018-07-13 10:15:00,2018-07-13 10:30:00,0.39676,0.283241958041958,0.055,0.47153645
2018-07-13 10:30:00,2018-07-13 10:45:00,0.39102,0.4634638694638694,0.055,0.47153645
2018-07-13 10:45:00,2018-07-13 11:00:00,0.38556,0.6422303030303029,0.055,0.47153645
2018-07-13 11:00:00,2018-07-13 11:15:00,0.38094,0.6491123543123543,0.056,0.47153645
2018-07-13 11:15:00,2018-07-13 11:30:00,0.37856,0.7027925407925407,0.056,0.47153645
2018-07-13 11:30:00,2018-07-13 11:45:00,0.37828,0.7946237762237763,0.056,0.47153645
2018-07-13 11:45:00,2018-07-13 12:00:00,0.38066,0.8115114219114218,0.056,0.47153645
2018-07-13 12:00:00,2018-07-13 12:15:00,0.3836,0.7983897435897436,0.05238,0.416061574
2018-07-13 12:15:00,2018-07-13 12:30:00,0.38808000000000004,0.8148018648018647,0.05238,0.416061574
2018-07-13 12:30:00,2018-07-13 12:45:00,0.39102,0.8262013986013985,0.05238,0.416061574
2018-07-13 12:45:00,2018-07-13 13:00:00,0.39228,0.8351496503496503,0.05238,0.416061574
2018-07-13 13:00:00,2018-07-13 13:15:00,0.3906,0.8397892773892774,0.05583,0.47153645
2018-07-13 13:15:00,2018-07-13 13:30:00,0.39004,0.8373268065268064,0.05583,0.47153645
2018-07-13 13:30:00,2018-07-13 13:45:00,0.38836,0.7094247086247086,0.05583,0.47153645
2018-07-13 13:45:00,2018-07-13 14:00:00,0.38668,0.8311785547785547,0.05583,0.47153645
2018-07-13 14:00:00,2018-07-13 14:15:00,0.3822,0.8427002331002329,0.0517,0.416061574
2018-07-13 14:15:00,2018-07-13 14:30:00,0.37884,0.8393529137529138,0.0517,0.416061574
2018-07-13 14:30:00,2018-07-13 14:45:00,0.37674,0.8355263403263402,0.0517,0.416061574
