Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [euro/kWh],Marginal emission factor [kg CO2eq/kWh]
2018-01-25 00:00:00,2018-01-25 00:15:00,0.41131999999999996,0.0,0.02808,0.813266583
2018-01-25 00:15:00,2018-01-25 00:30:00,0.3815,0.0,0.02808,0.813266583
2018-01-25 00:30:00,2018-01-25 00:45:00,0.35322000000000003,0.0,0.02808,0.813266583
2018-01-25 00:45:00,2018-01-25 01:00:00,0.32914,0.0,0.02808,0.813266583
2018-01-25 01:00:00,2018-01-25 01:15:00,0.30772,0.0,0.02944,0.813266583
2018-01-25 01:15:00,2018-01-25 01:30:00,0.29091999999999996,0.0,0.02944,0.813266583
2018-01-25 01:30:00,2018-01-25 01:45:00,0.2765,0.0,0.02944,0.813266583
2018-01-25 01:45:00,2018-01-25 02:00:00,0.26474000000000003,0.0,0.02944,0.813266583
2018-01-25 02:00:00,2018-01-25 02:15:00,0.25536000000000003,0.0,0.0271,0.813266583
2018-01-25 02:15:00,2018-01-25 02:30:00,0.24808000000000002,0.0,0.0271,0.813266583
2018-01-25 02:30:00,2018-01-25 02:45:00,0.24304,0.0,0.0271,0.813266583
2018-01-25 02:45:00,2018-01-25 03:00:00,0.23884,0.0,0.0271,0.813266583
2018-01-25 03:00:00,2018-01-25 03:15:00,0.23618000000000003,0.0,0.02464,0.813266583
2018-01-25 03:15:00,2018-01-25 03:30:00,0.23338000000000006,0.0,0.02464,0.813266583
2018-01-25 03:30:00,2018-01-25 03:45:00,0.23016,0.0,0.02464,0.813266583
2018-01-25 03:45:00,2018-01-25 04:00:00,0.22735999999999998,0.0,0.02464,0.813266583
2018-01-25 04:00:00,2018-01-25 04:15:00,0.22624,0.0,0.0233,0.813266583
2018-01-25 04:15:00,2018-01-25 04:30:00,0.22764,0.0,0.0233,0.813266583
2018-01-25 04:30:00,2018-01-25 04:45:00,0.22988,0.0,0.0233,0.813266583
2018-01-25 04:45:00,2018-01-25 05:00:00,0.2324,0.0,0.0233,0.813266583
2018-01-25 05:00:00,2018-01-25 05:15:00,0.23548,0.0,0.0151,0.813266583
2018-01-25 05:15:00,2018-01-25 05:30:00,0.23981999999999998,0.0,0.0151,0.813266583
2018-01-25 05:30:00,2018-01-25 05:45:00,0.2471,0.0,0.0151,0.813266583
2018-01-25 05:45:00,2018-01-25 06:00:00,0.25816,0.0,0.0151,0.813266583
2018-01-25 06:00:00,2018-01-25 06:15:00,0.27538,0.0,0.0321,0.813266583
2018-01-25 06:15:00,2018-01-25 06:30:00,0.30044000000000004,0.0,0.0321,0.813266583
2018-01-25 06:30:00,2018-01-25 06:45:00,0.33320000000000005,0.0,0.0321,0.813266583
2018-01-25 06:45:00,2018-01-25 07:00:00,0.37142,0.0,0.0321,0.813266583
2018-01-25 07:00:00,2018-01-25 07:15:00,0.40922,0.0,0.04094,0.416061574
2018-01-25 07:15:00,2018-01-25 07:30:00,0.4396,0.0,0.04094,0.416061574
2018-01-25 07:30:00,2018-01-25 07:45:00,0.4599,0.0,0.04094,0.416061574
2018-01-25 07:45:00,2018-01-25 08:00:00,0.4709600000000001,0.0,0.04094,0.416061574
2018-01-25 08:00:00,2018-01-25 08:15:00,0.47768,0.0,0.04135,0.416061574
2018-01-25 08:15:00,2018-01-25 08:30:00,0.48313999999999996,0.0,0.04135,0.416061574
2018-01-25 08:30:00,2018-01-25 08:45:00,0.48691999999999996,0.0,0.04135,0.416061574
2018-01-25 08:45:00,2018-01-25 09:00:00,0.48691999999999996,0.0,0.04135,0.416061574
2018-01-25 09:00:00,2018-01-25 09:15:00,0.48258,0.004707692307692308,0.04029,0.416061574
