Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [euro/kWh],Marginal emission factor [kg CO2eq/kWh]
2018-01-15 00:00:00,2018-01-15 00:15:00,0.36568,0.0,0.034,0.830946292
2018-01-15 00:15:00,2018-01-15 00:30:00,0.33628,0.0,0.034,0.830946292
2018-01-15 00:30:00,2018-01-15 00:45:00,0.31262,0.0,0.034,0.830946292
2018-01-15 00:45:00,2018-01-15 01:00:00,0.29358,0.0,0.034,0.830946292
2018-01-15 01:00:00,2018-01-15 01:15:00,0.27888,0.0,0.033,0.813266583
2018-01-15 01:15:00,2018-01-15 01:30:00,0.26488,0.0,0.033,0.813266583
2018-01-15 01:30:00,2018-01-15 01:45:00,0.2548,0.0,0.033,0.813266583
2018-01-15 01:45:00,2018-01-15 02:00:00,0.2471,0.0,0.033,0.813266583
2018-01-15 02:00:00,2018-01-15 02:15:00,0.24248000000000003,0.0,0.0324,0.813266583
2018-01-15 02:15:00,2018-01-15 02:30:00,0.23772,0.0,0.0324,0.813266583
2018-01-15 02:30:00,2018-01-15 02:45:00,0.23310000000000006,0.0,0.0324,0.813266583
2018-01-15 02:45:00,2018-01-15 03:00:00,0.22876,0.0,0.0324,0.813266583
2018-01-15 03:00:00,2018-01-15 03:15:00,0.22568,0.0,0.02897,0.813266583
2018-01-15 03:15:00,2018-01-15 03:30:00,0.22274,0.0,0.02897,0.813266583
2018-01-15 03:30:00,2018-01-15 03:45:00,0.21966,0.0,0.02897,0.813266583
2018-01-15 03:45:00,2018-01-15 04:00:00,0.2177,0.0,0.02897,0.813266583
2018-01-15 04:00:00,2018-01-15 04:15:00,0.21742,0.0,0.02879,0.813266583
2018-01-15 04:15:00,2018-01-15 04:30:00,0.21854,0.0,0.02879,0.813266583
2018-01-15 04:30:00,2018-01-15 04:45:00,0.2205,0.0,0.02879,0.813266583
2018-01-15 04:45:00,2018-01-15 05:00:00,0.2226,0.0,0.02879,0.813266583
2018-01-15 05:00:00,2018-01-15 05:15:00,0.22666,0.0,0.02969,0.813266583
2018-01-15 05:15:00,2018-01-15 05:30:00,0.23086,0.0,0.02969,0.813266583
2018-01-15 05:30:00,2018-01-15 05:45:00,0.2373,0.0,0.02969,0.813266583
2018-01-15 05:45:00,2018-01-15 06:00:00,0.24836,0.0,0.02969,0.813266583
2018-01-15 06:00:00,2018-01-15 06:15:00,0.2674,0.0,0.0407,0.400361137
2018-01-15 06:15:00,2018-01-15 06:30:00,0.29525999999999997,0.0,0.0407,0.400361137
2018-01-15 06:30:00,2018-01-15 06:45:00,0.32984,0.0,0.0407,0.400361137
2018-01-15 06:45:00,2018-01-15 07:00:00,0.36708,0.0,0.0407,0.400361137
2018-01-15 07:00:00,2018-01-15 07:15:00,0.40236,0.0,0.0549,0.517540007
2018-01-15 07:15:00,2018-01-15 07:30:00,0.4298,0.0,0.0549,0.517540007
2018-01-15 07:30:00,2018-01-15 07:45:00,0.45094,0.0,0.0549,0.517540007
2018-01-15 07:45:00,2018-01-15 08:00:00,0.46578,0.0,0.0549,0.517540007
2018-01-15 08:00:00,2018-01-15 08:15:00,0.47613999999999995,0.0,0.0525,0.517540007
2018-01-15 08:15:00,2018-01-15 08:30:00,0.48103999999999997,0.0,0.0525,0.517540007
2018-01-15 08:30:00,2018-01-15 08:45:00,0.48496000000000006,0.0,0.0525,0.517540007
2018-01-15 08:45:00,2018-01-15 09:00:00,0.4916800000000001,0.0,0.0525,0.517540007
