Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [euro/kWh],Marginal emission factor [kg CO2eq/kWh]
2018-01-31 00:00:00,2018-01-31 00:15:00,0.39886,0.0,0.0344,0.359646445
2018-01-31 00:15:00,2018-01-31 00:30:00,0.36974,0.0,0.0344,0.359646445
2018-01-31 00:30:00,2018-01-31 00:45:00,0.34496000000000004,0.0,0.0344,0.359646445
2018-01-31 00:45:00,2018-01-31 01:00:00,0.3213,0.0,0.0344,0.359646445
2018-01-31 01:00:00,2018-01-31 01:15:00,0.301,0.0,0.031,0.813266583
2018-01-31 01:15:00,2018-01-31 01:30:00,0.28574,0.0,0.031,0.813266583
2018-01-31 01:30:00,2018-01-31 01:45:00,0.27440000000000003,0.0,0.031,0.813266583
2018-01-31 01:45:00,2018-01-31 02:00:00,0.26544,0.0,0.031,0.813266583
2018-01-31 02:00:00,2018-01-31 02:15:00,0.2576,0.0,0.02797,0.813266583
2018-01-31 02:15:00,2018-01-31 02:30:00,0.25186,0.0,0.02797,0.813266583
2018-01-31 02:30:00,2018-01-31 02:45:00,0.24724,0.0,0.02797,0.813266583
2018-01-31 02:45:00,2018-01-31 03:00:00,0.24388,0.0,0.02797,0.813266583
2018-01-31 03:00:00,2018-01-31 03:15:00,0.23940000000000006,0.0,0.02709,0.813266583
2018-01-31 03:15:00,2018-01-31 03:30:00,0.23464000000000002,0.0,0.02709,0.813266583
2018-01-31 03:30:00,2018-01-31 03:45:00,0.22876,0.0,0.02709,0.813266583
2018-01-31 03:45:00,2018-01-31 04:00:00,0.22554000000000002,0.0,0.02709,0.813266583
2018-01-31 04:00:00,2018-01-31 04:15:00,0.224,0.0,0.02696,0.813266583
2018-01-31 04:15:00,2018-01-31 04:30:00,0.2261,0.0,0.02696,0.813266583
2018-01-31 04:30:00,2018-01-31 04:45:00,0.2289,0.0,0.02696,0.813266583
2018-01-31 04:45:00,2018-01-31 05:00:00,0.2338,0.0,0.02696,0.813266583
2018-01-31 05:00:00,2018-01-31 05:15:00,0.23856,0.0,0.02649,0.813266583
2018-01-31 05:15:00,2018-01-31 05:30:00,0.24402,0.0,0.02649,0.813266583
2018-01-31 05:30:00,2018-01-31 05:45:00,0.25074,0.0,0.02649,0.813266583
2018-01-31 05:45:00,2018-01-31 06:00:00,0.26180000000000003,0.0,0.02649,0.813266583
2018-01-31 06:00:00,2018-01-31 06:15:00,0.2793,0.0,0.03174,0.813266583
2018-01-31 06:15:00,2018-01-31 06:30:00,0.30422,0.0,0.03174,0.813266583
2018-01-31 06:30:00,2018-01-31 06:45:00,0.33516,0.0,0.03174,0.813266583
2018-01-31 06:45:00,2018-01-31 07:00:00,0.37016,0.0,0.03174,0.813266583
2018-01-31 07:00:00,2018-01-31 07:15:00,0.40264,0.0,0.03553,0.365847246
2018-01-31 07:15:00,2018-01-31 07:30:00,0.42713999999999996,0.0,0.03553,0.365847246
2018-01-31 07:30:00,2018-01-31 07:45:00,0.44282,0.0,0.03553,0.365847246
2018-01-31 07:45:00,2018-01-31 08:00:00,0.45206,0.0,0.03553,0.365847246
2018-01-31 08:00:00,2018-01-31 08:15:00,0.46018,0.0,0.0401,0.416061574
2018-01-31 08:15:00,2018-01-31 08:30:00,0.46816,0.0,0.0401,0.416061574
2018-01-31 08:30:00,2018-01-31 08:45:00,0.47698,0.0,0.0401,0.416061574
2018-01-31 08:45:00,2018-01-31 09:00:00,0.48328,0.0018144522144522145,0.0401,0.416061574
2018-01-31 09:00:00,2018-01-31 09:15:00,0.48496000000000006,0.011348251748251749,0.0424,0.416061574
2018-01-31 09:15:00,2018-01-31 09:30:00,0.48341999999999996,0.017393939393939392,0.0424,0.416061574
2018-01-31 09:30:00,2018-01-31 09:45:00,0.48048,0.019181351981351975,0.0424,0.416061574
2018-01-31 09:45:00,2018-01-31 10:00:00,0.47754,0.006213519813519813,0.0424,0.416061574
2018-01-31 10:00:00,2018-01-31 10:15:00,0.47334,0.01139020979020979,0.04131,0.416061574
